1180122360 1 0 0 0 0 0 0 0 0 0 0 0 0
1180122420 2 0 0 0 0 0 0 0 0 0 0 0 0
1181028540 3 0 0 0 0 0 0 0 0 0 0 0 0
1183158000 4 0 0 0 0 0 0 0 0 0 0 0 0
1192135380 5 0 0 0 0 0 0 0 0 0 0 0 0
1198699260 6 0 0 0 0 0 0 0 0 0 0 0 0
1207013262 7 0 0 0 0 0 0 0 0 0 0 0 0
1211576736 8 0 0 0 0 0 0 0 0 0 0 0 0
1211594173 9 0 0 0 0 0 0 0 0 0 0 0 0
1212248789 10 0 0 0 0 0 0 0 0 0 0 0 0
1212257562 11 0 0 0 0 0 0 0 0 0 0 0 0
1212452181 12 0 0 0 0 0 0 0 0 0 0 0 0
1212456767 13 0 0 0 0 0 0 0 0 0 0 0 0
1212456800 14 0 0 0 0 0 0 0 0 0 0 0 0
1212457193 15 0 0 0 0 0 0 0 0 0 0 0 0
1212461763 16 0 0 0 0 0 0 0 0 0 0 0 0
1212461789 17 0 0 0 0 0 0 0 0 0 0 0 0
1212516988 18 0 0 0 0 0 0 0 0 0 0 0 0
1212518315 19 0 0 0 0 0 0 0 0 0 0 0 0
1212519673 20 0 0 0 0 0 0 0 0 0 0 0 0
1212520343 21 0 0 0 0 0 0 0 0 0 0 0 0
1212530451 22 0 0 0 0 0 0 0 0 0 0 0 0
1212550782 23 0 0 0 0 0 0 0 0 0 0 0 0
1212551715 24 0 0 0 0 0 0 0 0 0 0 0 0
1212551930 25 0 0 0 0 0 0 0 0 0 0 0 0
1212552039 26 0 0 0 0 0 0 0 0 0 0 0 0
1212590631 27 0 0 0 0 0 0 0 0 0 0 0 0
1212591536 28 0 0 0 0 0 0 0 0 0 0 0 0
1212592782 29 0 0 0 0 0 0 0 0 0 0 0 0
1212592957 30 0 0 0 0 0 0 0 0 0 0 0 0
1212593846 31 0 0 0 0 0 0 0 0 0 0 0 0
1212597801 33 0 0 0 0 0 0 0 0 0 0 0 0
1212600366 34 0 0 0 0 0 0 0 0 0 0 0 0
1212601007 35 0 0 0 0 0 0 0 0 0 0 0 0
1212602460 36 0 0 0 0 0 0 0 0 0 0 0 0
1212602467 37 0 0 0 0 0 0 0 0 0 0 0 0
1212605402 38 0 0 0 0 0 0 0 0 0 0 0 0
1212612976 39 0 0 0 0 0 0 0 0 0 0 0 0
1212614208 41 0 0 0 0 0 0 0 0 0 0 0 0
1212721782 42 0 0 0 0 0 0 0 0 0 0 0 0
1212722044 43 0 0 0 0 0 0 0 0 0 0 0 0
1212723573 44 0 0 0 0 0 0 0 0 0 0 0 0
1212723833 45 0 0 0 0 0 0 0 0 0 0 0 0
1212723935 46 0 0 0 0 0 0 0 0 0 0 0 0
1212724320 47 0 0 0 0 0 0 0 0 0 0 0 0
1212770631 48 0 0 0 0 0 0 0 0 0 0 0 0
1213371947 49 0 0 0 0 0 0 0 0 0 0 0 0
1214944939 50 0 0 0 0 0 0 0 0 0 0 0 0
1215541283 51 0 0 0 0 0 0 0 0 0 0 0 0
1217985346 52 0 0 0 0 0 0 0 0 0 0 0 0
1217986012 53 0 0 0 0 0 0 0 0 0 0 0 0
1217986108 54 0 0 0 0 0 0 0 0 0 0 0 0
1224629421 54 0 1 0 0 0 0 0 0 0 0 0 0
1224630245 54 0 2 0 0 0 0 0 0 0 0 0 0
1224877043 54 0 3 0 0 0 0 0 0 0 0 0 0
1224965434 55 0 3 0 0 0 0 0 0 0 0 0 0
1227283410 56 0 3 0 0 0 0 0 0 0 0 0 0
1231217420 57 0 3 0 0 0 0 0 0 0 0 0 0
1234254695 57 0 3 0 1 0 0 0 0 0 0 0 0
1234886823 58 0 3 0 1 0 0 0 0 0 0 0 0
1235313680 58 0 4 0 1 0 0 0 0 0 0 0 0
1235780967 59 0 4 0 1 0 0 0 0 0 0 0 0
1235785310 60 0 4 0 1 0 0 0 0 0 0 0 0
1235785946 61 0 4 0 1 0 0 0 0 0 0 0 0
1235786028 62 0 4 0 1 0 0 0 0 0 0 0 0
1235787786 63 0 4 0 1 0 0 0 0 0 0 0 0
1235791378 64 0 4 0 1 0 0 0 0 0 0 0 0
1235793595 65 0 4 0 1 0 0 0 0 0 0 0 0
1235793794 66 0 4 0 1 0 0 0 0 0 0 0 0
1235794001 67 0 4 0 1 0 0 0 0 0 0 0 0
1235844535 69 0 4 0 1 0 0 0 0 0 0 0 0
1235847976 70 0 4 0 1 0 0 0 0 0 0 0 0
1235892059 72 0 4 0 1 0 0 0 0 0 0 0 0
1235939029 73 0 4 0 1 0 0 0 0 0 0 0 0
1236856322 73 0 4 0 2 0 0 0 0 0 0 0 0
1236921743 73 0 4 0 3 0 0 0 0 0 0 0 0
1239290482 74 0 4 0 3 0 0 0 0 0 0 0 0
1239290698 75 0 4 0 3 0 0 0 0 0 0 0 0
1239298880 76 0 4 0 3 0 0 0 0 0 0 0 0
1239299543 77 0 4 0 3 0 0 0 0 0 0 0 0
1239300331 78 0 4 0 3 0 0 0 0 0 0 0 0
1239300727 79 0 4 0 3 0 0 0 0 0 0 0 0
1239300871 80 0 4 0 3 0 0 0 0 0 0 0 0
1248188957 81 0 4 0 3 0 0 0 0 0 0 0 0
1248189801 82 0 4 0 3 0 0 0 0 0 0 0 0
1254342561 82 0 4 0 3 1 0 0 0 0 0 0 0
1254343444 82 0 4 0 3 2 0 0 0 0 0 0 0
1254346692 83 0 4 0 3 2 0 0 0 0 0 0 0
1254346972 84 0 4 0 3 2 0 0 0 0 0 0 0
1254348263 85 0 4 0 3 2 0 0 0 0 0 0 0
1254358206 86 0 4 0 3 2 0 0 0 0 0 0 0
1254364946 87 0 4 0 3 2 0 0 0 0 0 0 0
1254371142 88 0 4 0 3 2 0 0 0 0 0 0 0
1271039403 90 0 4 0 3 2 0 1 0 0 0 0 0
1306791939 90 0 4 1 3 2 0 1 0 0 0 0 0
1306797559 90 0 4 2 3 2 0 1 0 0 0 1 0
1307412216 91 0 4 2 3 2 0 1 0 0 0 1 0
1307412794 92 0 4 2 3 2 0 1 0 0 0 1 0
1307418239 93 0 4 2 3 2 0 1 0 0 0 1 0
1307419267 94 0 4 2 3 2 0 1 0 0 0 1 0
1307419300 95 0 4 2 3 2 0 1 0 0 0 1 0
1307419978 96 0 4 2 3 2 0 1 0 0 0 1 0
1307457471 97 0 4 2 3 2 0 1 0 0 0 1 0
1308112368 97 0 4 3 3 2 0 1 0 0 0 1 0
1312642289 98 0 4 3 3 2 0 1 0 0 0 1 0
1312645919 99 0 4 3 3 2 0 1 0 0 0 1 0
1312645982 100 0 4 3 3 2 0 1 0 0 0 1 0
1312646171 101 0 4 3 3 2 0 1 0 0 0 1 0
1312646665 102 0 4 3 3 2 0 1 0 0 0 1 0
1312647991 104 0 4 3 3 2 0 1 0 0 0 1 0
1312653929 105 0 4 3 3 2 0 1 0 0 0 1 0
1312654552 106 0 4 3 3 2 0 1 0 0 0 1 1
1312657403 107 0 4 3 3 2 0 1 0 0 0 1 1
1312657888 108 0 4 3 3 2 0 1 0 0 0 1 1
1312658170 109 0 4 3 3 2 0 1 0 0 0 1 1
1312661168 110 0 4 3 3 2 0 1 0 0 0 1 1
1312662135 111 0 4 3 3 2 0 1 0 0 0 1 1
1312663075 112 0 4 3 3 2 0 1 0 0 0 1 1
1312664002 113 0 4 3 3 2 0 1 0 0 0 1 1
1312664099 114 0 4 3 3 2 0 1 0 0 0 1 1
1312666119 115 0 4 3 3 2 0 1 0 0 0 1 1
1312732292 116 0 4 3 3 2 0 1 0 0 0 1 1
1312732338 117 0 4 3 3 2 0 1 0 0 0 1 1
1312734492 118 0 4 3 3 2 0 1 0 0 0 1 1
1312734977 120 0 4 3 3 2 0 1 0 0 0 1 1
1312751679 121 0 4 3 3 2 0 1 0 0 0 1 1
1312751719 122 0 4 3 3 2 0 1 0 0 0 1 1
1312751841 123 0 4 3 3 2 0 1 0 0 0 1 1
1312757605 124 0 4 3 3 2 0 1 0 0 0 1 1
1312766857 125 0 4 3 3 2 0 1 0 0 0 1 1
1312807833 127 0 4 3 3 2 0 1 0 0 0 1 1
1312808263 128 0 4 3 3 2 0 1 0 0 0 1 1
1312826746 129 0 4 3 3 2 0 1 0 0 0 1 1
1312830725 131 0 4 3 3 2 0 1 0 0 0 1 1
1312831836 132 0 4 3 3 2 0 1 0 0 0 1 1
1312834654 133 0 4 3 3 2 0 1 0 0 0 1 1
1312834709 134 0 4 3 3 2 0 1 0 0 0 1 1
1312844962 135 0 4 3 3 2 0 1 0 0 0 1 1
1312851847 136 0 4 3 3 2 0 1 0 0 0 1 1
1312852327 137 0 4 3 3 2 0 1 0 0 0 1 1
1312862785 138 0 4 3 3 2 0 1 0 0 0 1 1
1312913164 139 0 4 3 3 2 0 1 0 0 0 1 1
1312913626 140 0 4 3 3 2 0 1 0 0 0 1 1
1312914088 141 0 4 3 3 2 0 1 0 0 0 1 1
1312918089 142 0 4 3 3 2 0 1 0 0 0 1 1
1312919367 143 0 4 3 3 2 0 1 0 0 0 1 1
1312919382 144 0 4 3 3 2 0 1 0 0 0 1 1
1312920150 145 0 4 3 3 2 0 1 0 0 0 1 1
1312929706 146 0 4 3 3 2 0 1 0 0 0 1 1
1312931651 147 0 4 3 3 2 0 1 0 0 0 1 1
1313026029 148 0 4 3 3 2 0 1 0 0 0 1 1
1313034526 149 0 4 3 3 2 0 1 0 0 0 1 1
1313067588 150 0 4 3 3 2 0 1 0 0 0 1 1
1313067766 151 0 4 3 3 2 0 1 0 0 0 1 1
1313083476 152 0 4 3 3 2 0 1 0 0 0 1 1
1313084482 153 0 4 3 3 2 0 1 0 0 0 1 1
1313101751 154 0 4 3 3 2 0 1 0 0 0 1 1
1313106763 155 0 4 3 3 2 0 1 0 0 0 1 1
1313111815 156 0 4 3 3 2 0 1 0 0 0 1 1
1313119524 157 0 4 3 3 2 0 1 0 0 0 1 1
1313123113 158 0 4 3 3 2 0 1 0 0 0 1 1
1313125042 159 0 4 3 3 2 0 1 0 0 0 1 1
1313158964 161 0 4 3 3 2 0 1 0 0 0 1 1
1313273110 162 0 4 3 3 2 0 1 0 0 0 1 1
1313340981 163 0 4 3 3 2 0 1 0 0 0 1 1
1313341319 164 0 4 3 3 2 0 1 0 0 0 1 1
1313343051 165 0 4 3 3 2 0 1 0 0 0 1 1
1313344822 167 0 4 3 3 2 0 1 0 0 0 1 1
1313461663 168 0 4 3 3 2 0 1 0 0 0 1 1
1314023795 169 0 4 3 3 2 0 1 0 0 0 1 1
1314023923 170 0 4 3 3 2 0 1 0 0 0 1 1
1314137805 170 0 4 3 3 2 0 1 1 0 0 1 1
1315878602 171 0 4 3 3 2 0 1 1 0 0 1 1
1315879047 172 0 4 3 3 2 0 1 1 0 0 1 1
1315879327 173 0 4 3 3 2 0 1 1 0 0 1 1
1315886220 174 0 4 3 3 2 0 1 1 0 0 1 1
1315886355 175 0 4 3 3 2 0 1 1 0 0 1 1
1315886409 176 0 4 3 3 2 0 1 1 0 0 1 1
1315888306 177 0 4 3 3 2 0 1 1 0 0 1 1
1315888344 178 0 4 3 3 2 0 1 1 0 0 1 1
1317327124 178 0 4 3 3 2 1 1 1 0 0 1 1
1317331830 179 0 4 3 3 2 1 1 1 0 0 1 1
1317338896 179 0 4 3 3 2 2 1 1 0 0 1 1
1317342088 180 0 4 3 3 2 2 1 1 0 0 1 1
1317342438 181 0 4 3 3 2 2 1 1 0 0 1 1
1317342551 182 0 4 3 3 2 2 1 1 0 0 1 1
1317343135 183 0 4 3 3 2 2 1 1 0 0 1 1
1317344669 184 0 4 3 3 2 2 1 1 0 0 1 1
1317347589 185 0 4 3 3 2 2 1 1 0 0 1 1
1317353819 186 0 4 3 3 2 2 1 1 0 0 1 1
1319137177 187 0 4 3 3 2 2 1 1 0 0 1 1
1321814501 188 0 4 3 3 2 2 1 1 0 0 1 1
1321814752 189 0 4 3 3 2 2 1 1 0 0 1 1
1321815857 189 0 4 3 3 2 2 1 1 0 1 1 1
1321818081 191 0 4 3 3 2 2 1 1 0 1 1 1
1321922844 192 0 4 3 3 2 2 1 1 1 1 1 1
1323181582 192 1 4 3 3 2 2 1 1 1 1 1 1
1323190499 192 2 4 3 3 2 2 1 1 1 1 1 1
1323258630 192 3 4 3 3 2 2 1 1 1 1 1 1
1323259092 192 4 4 3 3 2 2 1 1 1 1 1 1
1323264265 192 5 4 3 3 2 2 1 1 1 1 1 1
1323272331 192 6 4 3 3 2 2 1 1 1 1 1 1
1323272873 192 7 4 3 3 2 2 1 1 1 1 1 1
1323339342 192 8 4 3 3 2 2 1 1 1 1 1 1
1323339777 192 9 4 3 3 2 2 1 1 1 1 1 1
1323341084 192 10 4 3 3 2 2 1 1 1 1 1 1
1323342243 192 11 4 3 3 2 2 1 1 1 1 1 1
1323343908 192 12 4 3 3 2 2 1 1 1 1 1 1
